_key,alternativeNames,createdAt,gadm,geojson.geometry.type,geojson.geometry.coordinates,geojson.type,geojson.properties,issues,name,social.rating,social.totalComments,touristic,type,updatedAt
"110",[],"2017-06-24T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.1094,20.62298],"Feature",{},[],"Kaat nuup",,0,true,"CENOTE","2021-05-16T23:59:17.680Z"
"1100",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.5025,21.381944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Noh dzal Rancho",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1101",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.521666,21.351944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Pizot ku",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1102",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.28_1","Point",[-88.722777,21.392222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Punta hua",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1103",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.521666,21.367777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Saca hua",4.6310160427807485,187,true,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1104",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.48,21.382777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Benito",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1105",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.504166,21.355277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Diego",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1106",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.527222,21.355277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Martha",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1107",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.503333,21.384722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Úrsula",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1108",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.27_1","Point",[-88.98,21.253055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Tixcancal I",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1109",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.27_1","Point",[-88.98,21.253055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Tixcancal II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"111",[],"2017-06-24T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.09948,20.613],"Feature",{},[],"Kan Kacheem",,0,true,"CENOTE","2021-05-16T23:59:17.680Z"
"1110",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.537222,21.359444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1111",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.6_1","Point",[-88.518055,21.376944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1112",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.91_1","Point",[-88.579722,20.784166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Anikabil",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1113",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.104_1","Point",[-88.6075,20.790555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ceh mukul",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1114",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.91_1","Point",[-88.547222,20.7825],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chan dzonot I",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1115",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.91_1","Point",[-88.547777,20.783333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chan dzonot II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1116",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.14_1","Point",[-88.526388,20.506666],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzitáz",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1117",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.30_1","Point",[-88.546388,20.809722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Noh sahcab",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1118",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.30_1","Point",[-88.502777,20.8],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Poplá",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1119",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.91_1","Point",[-88.586111,20.789166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sac bake kan",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"112",[],"2017-06-24T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.1036111111,20.6094444444],"Feature",{},[],"Yax Dzonot",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1120",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.30_1","Point",[-88.544722,20.8275],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X'cajún",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1121",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.30_1","Point",[-88.498333,20.809166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X'calpul",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1122",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.30_1","Point",[-88.504166,20.863888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X'kandzonot",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1123",[],"2019-06-27T00:00:00.000Z","Gadm/MEX.31.91_1","Point",[-88.571944,20.744722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1124",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.31_1","Point",[-88.885833,21.129166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Euán",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1125",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.33_1","Point",[-90.1,20.439722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Campo Cenote",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1126",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.33_1","Point",[-90.093055,20.430555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cenote uno",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1127",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.33_1","Point",[-90.0975,20.510555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Mora (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1128",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.33_1","Point",[-90.163333,20.496944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Pich",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1129",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.48_1","Point",[-90.159138,20.544805],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa María Soj biich",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"113",[],"2017-06-25T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.35493,20.73718],"Feature",{},[],"Ayuso",4.8,30,true,"CENOTE","2021-05-16T23:59:17.680Z"
"1130",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.33_1","Point",[-90.1525,20.475277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"So'bich",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1131",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.48_1","Point",[-90.103055,20.535555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ulun há",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1132",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.67_1","Point",[-89.370333,20.8605],"Feature",{},["GEOTAG_NOT_VERIFIED"],"E-bis ( Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1133",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.255027,20.714916],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Acula",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1134",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.247777,20.662222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Actun pay (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1135",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.265555,20.663055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Aka chen",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1136",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.278888,20.728888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Aka Chen",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1137",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.65_1","Point",[-89.256666,20.743333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X balmay (Balmi III)",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1138",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.241388,20.663055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Burro cutz",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1139",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.205277,20.664444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cacab chen",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"114",[],"2017-06-25T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.35558,20.73683],"Feature",{},[],"Sak Pakal",4.9,10,true,"CENOTE","2021-05-16T23:59:17.680Z"
"1140",["Caliskutz"],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.301194,20.708055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Calicutz",5,2,true,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1141",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.344166,20.641388],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cruz Chen (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1142",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.316438,20.709661],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Clotilde",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1143",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.235,20.654166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cucux",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1144",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.255277,20.735555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chac halac",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1145",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.169166,20.582222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chacsininche",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1146",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.255277,20.735555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cheel pak Nº 1",5,3,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1147",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.145555,20.588333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cheen Santos",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1148",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.278333,20.726944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cheen Zacal",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1149",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.260277,20.727222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chen Ceh",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"115",[],"2017-06-25T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.36165,20.74387],"Feature",{},[],"X´Tohil",4.793103448275862,29,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1150",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.280277,20.729444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chen Hau",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1151",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.208333,20.625277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chikuil (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1152",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.158333,20.577222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chin sac",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1153",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.28,20.729444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dolores",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1154",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.293333,20.663888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Don-cella",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1155",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.229722,20.644722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzandza",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1156",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.279722,20.736111],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzin pon",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1157",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.276666,20.73],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Juan Luum",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1158",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.171388,20.589444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kankab dzonot",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1159",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.260555,20.727222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kanpepen",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"116",[],"2017-06-25T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.3573,20.74231],"Feature",{},[],"San Felipe",5,3,true,"CENOTE","2021-05-16T23:59:17.680Z"
"1160",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.327138,20.743527],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kanunchen",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1161",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.65_1","Point",[-89.247777,20.745833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kanun Chen II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1162",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.145833,20.590277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kixneh",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1163",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.203888,20.651388],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Mahutzil",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1164",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.234444,20.689166],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Moras",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1165",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.221944,20.642777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Nicte",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1166",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.246111,20.642222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ox",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1167",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.148611,20.585833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ox (Gruta)",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1168",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.235,20.680277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Packlan",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1169",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.158333,20.587222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sahcaba",4.8,5,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"117",[],"2017-06-26T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.47453,20.73032],"Feature",{},[],"Grutas de Tzabnah",4.614973262032086,187,true,"CENOTE","2021-05-16T23:59:17.680Z"
"1170",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.297,20.739388],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sahunkat",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1171",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.238055,20.692777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Elias",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1172",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.280277,20.726666],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Isidro",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1173",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.275277,20.729722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Isidro II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1174",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.21,20.673611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Mario",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1175",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.279444,20.728888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Martín",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1176",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.145833,20.590277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Pedro Yaax nic",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1177",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.65_1","Point",[-89.238888,20.735833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Ramón",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1178",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.65_1","Point",[-89.233888,20.735555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Ramón II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1179",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.242777,20.645833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Saska xul",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"118",[],"2017-11-18T06:00:00.000Z","Gadm/MEX.31.101_1","Point",[-89.787805,20.748661],"Feature",{},[],"X",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1180",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.207222,20.640555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sintunil (Aguada)",,0,false,"WATERY","2021-05-16T23:59:17.680Z"
"1181",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.216666,20.648333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ta",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1182",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.145833,20.606944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Telal",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1183",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.1525,20.58],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ti muul",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1184",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.269277,20.737666],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Toho kúb",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1185",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.145833,20.590277],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1186",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.65_1","Point",[-89.2475,20.746111],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X balmay II",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1187",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.265,20.703888],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-pacabtun",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1188",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.280833,20.738055],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-paya",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1189",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.307777,20.660555],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"119",[],"2017-11-18T06:00:00.000Z","Gadm/MEX.31.101_1","Point",[-89.784523,20.744908],"Feature",{},[],"Yu",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"1190",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.295555,20.714722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xuyac",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1191",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.230555,20.664722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Yalkau",4.25,4,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1192",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.162222,20.579444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sac nicté",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1193",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.37_1","Point",[-89.210555,20.708472],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Noh",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1194",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-90.024722,21.151388],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kiuik tzotz",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1195",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-90.026666,21.15],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sayab I (Manantial)",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1196",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-90.025277,21.152222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sayab II (Manantial)",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1197",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-90.024166,21.1525],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sayab III(Manantial)",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1198",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.29_1","Point",[-88.956944,21.3825],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cayo hueso",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1199",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-90.018055,21.140833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ka'ana xan",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"12",[],"2017-05-11T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.347601,20.719562],"Feature",{},[],"Chelentún",,0,true,"CENOTE","2021-05-16T23:59:17.680Z"
"120",[],"2017-11-18T06:00:00.000Z","Gadm/MEX.31.48_1","Point",[-90.004328,20.575489],"Feature",{},[],"Chakxix",,0,false,"DRY_CAVE","2021-05-16T23:59:17.680Z"
"1200",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-90.0233333333,21.1525],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xux",,31,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1201",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.40_1","Point",[-88.8775,20.915777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1202",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.2_1","Point",[-89.536388,20.876944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Tahbi chen",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
"1203",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.42_1","Point",[-89.034166,20.752777],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chi keh",,0,false,"NO_TYPE","2021-05-16T23:59:17.680Z"
